Site,Unit_ID,Pasture_Type,Treatment,Point_ID,Year,Season,Species_Code,Species_Name,Sampling_Type,Live_Species_Cover_pct,Standing_Dead_Cover_pct,Total_Species_Cover_pct,Comments
ABS-UF,Griffin_Park_Block_Sector_1,IMP,ASP,5420,2019,fall,CYPPOL,Cyperus polystachyos,cover,2,0,2,NA
ABS-UF,Griffin_Park_Block_Sector_1,IMP,ASP,5420,2019,fall,CYPSUR,Cyperus surinamensis,cover,1,0,1,NA
ABS-UF,Griffin_Park_Block_Sector_1,IMP,ASP,5420,2019,fall,DESTRI,Desmodium triflorum,cover,10,0,10,NA
ABS-UF,Griffin_Park_Block_Sector_1,IMP,ASP,5420,2019,fall,JUNEFF,Juncus effusus subsp. solutus,cover,4,0,4,NA
ABS-UF,Griffin_Park_Block_Sector_1,IMP,ASP,5420,2019,fall,PASNOT,Paspalum notatum,cover,85,0,85,NA
ABS-UF,Griffin_Park_Block_Sector_1,IMP,ASP,5420,2019,fall,PHYNOD,Phyla nodiflora,cover,2,0,2,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5421,2019,fall,PASNOT,Paspalum notatum,cover,98,0,98,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5422,2019,fall,DESTRI,Desmodium triflorum,cover,65,0,65,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5422,2019,fall,PASNOT,Paspalum notatum,cover,40,0,40,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5423,2019,fall,CYPPOL,Cyperus polystachyos,cover,1,0,1,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5423,2019,fall,DESINC,Desmodium incanum,cover,2,0,2,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5423,2019,fall,DESTRI,Desmodium triflorum,cover,4,0,4,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5423,2019,fall,PASNOT,Paspalum notatum,cover,99,0,99,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5424,2019,fall,DESTRI,Desmodium triflorum,cover,60,0,60,NA
ABS-UF,East_Marsh_Block_2_Sector_3,SN,BAU,5570,2019,fall,AXO_sp,Axonopus spp,cover,60,0,60,AXOFIS
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5425,2019,fall,DESTRI,Desmodium triflorum,cover,15,0,15,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5425,2019,fall,PASNOT,Paspalum notatum,cover,95,0,95,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5426,2019,fall,DESTRI,Desmodium triflorum,cover,3,0,3,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5426,2019,fall,PASNOT,Paspalum notatum,cover,85,0,85,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5427,2019,fall,DESINC,Desmodium incanum,cover,1,0,1,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5427,2019,fall,DESTRI,Desmodium triflorum,cover,9,0,9,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5427,2019,fall,PASNOT,Paspalum notatum,cover,98,0,98,NA
ABS-UF,Summer_3_Block_Sector_1,IMP,BAU,5572,2019,fall,AXO_sp,Axonopus spp,cover,5,0,5,AXOFIS
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5428,2019,fall,DESTRI,Desmodium triflorum,cover,50,0,50,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5428,2019,fall,KYLBRE,Cyperus brevifolius,cover,1,0,1,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5428,2019,fall,PASNOT,Paspalum notatum,cover,70,0,70,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5429,2019,fall,DESTRI,Desmodium triflorum,cover,5,0,5,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5429,2019,fall,PASNOT,Paspalum notatum,cover,85,0,85,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5430,2019,fall,CYPRET,Cyperus retrorsus,cover,1,0,1,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5430,2019,fall,DESTRI,Desmodium triflorum,cover,3,0,3,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5430,2019,fall,DIOVIR,Diodia virginiana,cover,9,0,9,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5430,2019,fall,PASNOT,Paspalum notatum,cover,75,0,75,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5431,2019,fall,DESINC,Desmodium incanum,cover,4,0,4,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5431,2019,fall,DESTRI,Desmodium triflorum,cover,45,0,45,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5431,2019,fall,PASNOT,Paspalum notatum,cover,75,0,75,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5432,2019,fall,DESINC,Desmodium incanum,cover,1,0,1,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5432,2019,fall,DESTRI,Desmodium triflorum,cover,3,0,3,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5432,2019,fall,PASNOT,Paspalum notatum,cover,80,0,80,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5433,2019,fall,DESTRI,Desmodium triflorum,cover,1,0,1,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5433,2019,fall,PASNOT,Paspalum notatum,cover,96,0,96,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5434,2019,fall,DESINC,Desmodium incanum,cover,2,0,2,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5434,2019,fall,DESTRI,Desmodium triflorum,cover,30,0,30,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5434,2019,fall,PASNOT,Paspalum notatum,cover,80,2,82,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5435,2019,fall,DESTRI,Desmodium triflorum,cover,10,0,10,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,5435,2019,fall,PASNOT,Paspalum notatum,cover,98,0,98,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5046,2019,fall,CYPRET,Cyperus retrorsus,cover,1,0,1,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5046,2019,fall,DESTRI,Desmodium triflorum,cover,30,0,30,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5046,2019,fall,ELEBAL,Eleocharis baldwinii,cover,1,0,1,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5046,2019,fall,PASNOT,Paspalum notatum,cover,65,0,65,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5047,2019,fall,DESTRI,Desmodium triflorum,cover,25,0,25,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5047,2019,fall,PASNOT,Paspalum notatum,cover,85,0,85,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5048,2019,fall,DESTRI,Desmodium triflorum,cover,25,0,25,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5048,2019,fall,PASNOT,Paspalum notatum,cover,90,0,90,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5049,2019,fall,DESTRI,Desmodium triflorum,cover,40,0,40,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5049,2019,fall,PASNOT,Paspalum notatum,cover,85,0,85,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5050,2019,fall,DESTRI,Desmodium triflorum,cover,40,0,40,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5050,2019,fall,PASNOT,Paspalum notatum,cover,98,0,98,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5051,2019,fall,COMDIF,Commelina diffusa var. diffusa,cover,3,0,3,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5051,2019,fall,DESTRI,Desmodium triflorum,cover,10,0,10,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5051,2019,fall,PASNOT,Paspalum notatum,cover,90,0,90,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5052,2019,fall,DESTRI,Desmodium triflorum,cover,3,0,3,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5052,2019,fall,PASNOT,Paspalum notatum,cover,95,0,95,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5053,2019,fall,ANDVIRvir,Andropogon virginicus var. virginicus,cover,3,0,3,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5053,2019,fall,DESTRI,Desmodium triflorum,cover,20,0,20,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5053,2019,fall,KYLBRE,Cyperus brevifolius,cover,1,0,1,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5053,2019,fall,PASNOT,Paspalum notatum,cover,60,0,60,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5054,2019,fall,DESINC,Desmodium incanum,cover,2,0,2,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5054,2019,fall,DESTRI,Desmodium triflorum,cover,70,0,70,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5054,2019,fall,PASNOT,Paspalum notatum,cover,60,0,60,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5054,2019,fall,UNK_FORB,Unknown forb,cover,1,0,1,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5055,2019,fall,CYPPOL,Cyperus polystachyos,cover,1,0,1,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5055,2019,fall,DESTRI,Desmodium triflorum,cover,45,0,45,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5055,2019,fall,PASNOT,Paspalum notatum,cover,90,0,90,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5056,2019,fall,CYPPOL,Cyperus polystachyos,cover,2,0,2,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5056,2019,fall,DESTRI,Desmodium triflorum,cover,2,0,2,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5056,2019,fall,PASNOT,Paspalum notatum,cover,97,0,97,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5057,2019,fall,DESTRI,Desmodium triflorum,cover,65,0,65,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5057,2019,fall,PASNOT,Paspalum notatum,cover,48,0,48,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5058,2019,fall,DESTRI,Desmodium triflorum,cover,35,0,35,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5058,2019,fall,PASNOT,Paspalum notatum,cover,90,0,90,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5059,2019,fall,DESTRI,Desmodium triflorum,cover,75,0,75,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5059,2019,fall,PASNOT,Paspalum notatum,cover,40,0,40,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5060,2019,fall,DESINC,Desmodium incanum,cover,3,0,3,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5060,2019,fall,DESTRI,Desmodium triflorum,cover,50,0,50,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,5060,2019,fall,PASNOT,Paspalum notatum,cover,85,0,85,NA
ABS-UF,Summer_3_Block_Sector_1,IMP,BAU,5579,2019,fall,AXO_sp,Axonopus spp,cover,10,0,10,AXOFIS
ABS-UF,Summer_3_Block_Sector_1,IMP,BAU,5583,2019,fall,AXO_sp,Axonopus spp,cover,85,0,85,AXOFIS
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5436,2019,fall,AXO_sp,Axonopus spp,cover,22,3,25,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5436,2019,fall,PANHEM,Panicum hemitomon,cover,1,0,1,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5436,2019,fall,PANLON,Coleataenia longifolia,cover,38,6,44,NA
ABS-UF,East_Marsh_Block_1_Sector_2,SN,ASP,5632,2019,fall,AXO_sp,Axonopus spp,cover,70,0,70,AXOFIS
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5437,2019,fall,AXO_sp,Axonopus spp,cover,6,2,8,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5437,2019,fall,CENASI,Centella asiatica,cover,1,0,1,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5437,2019,fall,CYPRET,Cyperus retrorsus,cover,2,0,2,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5437,2019,fall,PANLON,Coleataenia longifolia,cover,65,5,70,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5437,2019,fall,RHYCEP,Rhynchospora cephalantha,cover,7,0,7,NA
ABS-UF,East_Marsh_Block_1_Sector_2,SN,ASP,5636,2019,fall,AXO_sp,Axonopus spp,cover,3,0,3,AXOFIS
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5438,2019,fall,AXO_sp,Axonopus spp,cover,16,5,21,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5438,2019,fall,BIDMIT,Bidens mitis,cover,2,0,2,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5438,2019,fall,PANLON,Coleataenia longifolia,cover,45,5,50,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5438,2019,fall,RHYCEP,Rhynchospora cephalantha,cover,7,0,7,NA
ABS-UF,East_Marsh_Block_1_Sector_2,SN,ASP,5640,2019,fall,AXO_sp,Axonopus spp,cover,1,0,1,AXOFIS
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5439,2019,fall,PANHEM,Panicum hemitomon,cover,4,0,4,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5439,2019,fall,PANLON,Coleataenia longifolia,cover,8,0,8,NA
ABS-UF,East_Marsh_Block_1_Sector_2,SN,ASP,5642,2019,fall,AXO_sp,Axonopus spp,cover,2,0,2,AXOFIS
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5440,2019,fall,AXO_sp,Axonopus spp,cover,8,3,11,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5440,2019,fall,CARABL,Carex albolutescens,cover,3,0,3,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5440,2019,fall,DIC_sp,Dichanthelium spp,cover,1,0,1,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5440,2019,fall,HEDUNI,Edrastima uniflora,cover,1,0,1,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5440,2019,fall,PANHEM,Panicum hemitomon,cover,1,0,1,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5440,2019,fall,PANLON,Coleataenia longifolia,cover,38,6,44,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5440,2019,fall,RHYCEP,Rhynchospora cephalantha,cover,2,0,2,NA
ABS-UF,West_Marsh_Block_2_Sector_2,SN,BAU,5091,2019,fall,AXO_sp,Axonopus spp,cover,35,0,35,AXOFUR
ABS-UF,West_Marsh_Block_2_Sector_2,SN,BAU,5092,2019,fall,AXO_sp,Axonopus spp,cover,3,0,3,AXOFUR
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5441,2019,fall,AXO_sp,Axonopus spp,cover,9,3,12,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5441,2019,fall,CARABL,Carex albolutescens,cover,2,0,2,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5441,2019,fall,DIOVIR,Diodia virginiana,cover,3,0,3,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5441,2019,fall,PANLON,Coleataenia longifolia,cover,18,5,23,NA
ABS-UF,West_Marsh_Block_2_Sector_2,SN,BAU,5099,2019,fall,AXO_sp,Axonopus spp,cover,8,0,8,AXOFUR
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5442,2019,fall,AXO_sp,Axonopus spp,cover,6,2,8,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5442,2019,fall,PANLON,Coleataenia longifolia,cover,40,8,48,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5442,2019,fall,RHY_sp,Rhynchospora spp,cover,1,0,1,NA
ABS-UF,West_Marsh_Block_2_Sector_2,SN,BAU,5101,2019,fall,AXO_sp,Axonopus spp,cover,2,0,2,AXOFUR
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5443,2019,fall,PANLON,Coleataenia longifolia,cover,73,3,76,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5443,2019,fall,RHYCEP,Rhynchospora cephalantha,cover,1,0,1,NA
ABS-UF,West_Marsh_Block_2_Sector_2,SN,BAU,5104,2019,fall,AXO_sp,Axonopus spp,cover,10,0,10,AXOFUR
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5444,2019,fall,DIOVIR,Diodia virginiana,cover,1,0,1,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5444,2019,fall,HYDUMB,Hydrocotyle umbellata,cover,1,0,1,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5444,2019,fall,PANLON,Coleataenia longifolia,cover,50,0,50,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5444,2019,fall,RHYINU,Rhynchospora inundata,cover,2,0,2,NA
ABS-UF,West_Marsh_Block_2_Sector_2,SN,BAU,5105,2019,fall,AXO_sp,Axonopus spp,cover,9,0,9,AXOFUR
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5445,2019,fall,AXO_sp,Axonopus spp,cover,25,0,25,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5445,2019,fall,CARABL,Carex albolutescens,cover,14,0,14,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5445,2019,fall,EREHIE,Erechtites hieraciifolius,cover,1,0,1,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5445,2019,fall,PANLON,Coleataenia longifolia,cover,35,0,35,NA
ABS-UF,West_Marsh_Block_1_Sector_2,SN,ASP,5016,2019,fall,AXO_sp,Axonopus spp,cover,12,0,12,AXOFUR
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5446,2019,fall,LACCAR,Lachnanthes caroliana,cover,1,0,1,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5446,2019,fall,PANLON,Coleataenia longifolia,cover,50,10,60,NA
ABS-UF,West_Marsh_Block_1_Sector_2,SN,ASP,5017,2019,fall,AXO_sp,Axonopus spp,cover,14,0,14,AXOFUR
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5447,2019,fall,HEDUNI,Edrastima uniflora,cover,1,0,1,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5447,2019,fall,PANLON,Coleataenia longifolia,cover,85,0,85,NA
ABS-UF,West_Marsh_Block_1_Sector_2,SN,ASP,5018,2019,fall,AXO_sp,Axonopus spp,cover,2,0,2,AXOFUR
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5448,2019,fall,AXO_sp,Axonopus spp,cover,1,0,1,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5448,2019,fall,PANLON,Coleataenia longifolia,cover,50,2,52,NA
ABS-UF,West_Marsh_Block_1_Sector_2,SN,ASP,5021,2019,fall,AXO_sp,Axonopus spp,cover,3,0,3,AXOFUR
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5449,2019,fall,AXO_sp,Axonopus spp,cover,16,4,20,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5449,2019,fall,PANLON,Coleataenia longifolia,cover,27,4,31,NA
ABS-UF,West_Marsh_Block_1_Sector_2,SN,ASP,5025,2019,fall,AXO_sp,Axonopus spp,cover,12,0,12,AXOFUR
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5450,2019,fall,CARABL,Carex albolutescens,cover,3,0,3,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5450,2019,fall,PANLON,Coleataenia longifolia,cover,75,12,87,NA
ABS-UF,Winter_6_Block_Sector_1,SN,BAU,5450,2019,fall,RHYCEP,Rhynchospora cephalantha,cover,2,0,2,NA
ABS-UF,West_Marsh_Block_1_Sector_2,SN,ASP,5028,2019,fall,AXO_sp,Axonopus spp,cover,3,0,3,AXOFUR
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5452,2019,fall,PANLON,Coleataenia longifolia,cover,65,0,65,NA
ABS-UF,West_Marsh_Block_4_Sector_2,SN,BAU,5286,2019,fall,AXO_sp,Axonopus spp,cover,60,0,60,AXOFUR
ABS-UF,West_Marsh_Block_4_Sector_2,SN,BAU,5288,2019,fall,AXO_sp,Axonopus spp,cover,60,0,60,AXOFUR
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5453,2019,fall,PANLON,Coleataenia longifolia,cover,55,0,55,NA
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5453,2019,fall,PASNOT,Paspalum notatum,cover,3,0,3,NA
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5454,2019,fall,AXO_sp,Axonopus spp,cover,50,45,95,NA
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5454,2019,fall,PASNOT,Paspalum notatum,cover,40,0,40,NA
ABS-UF,West_Marsh_Block_4_Sector_2,SN,BAU,5293,2019,fall,AXO_sp,Axonopus spp,cover,10,0,10,AXOFUR
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5455,2019,fall,PANLON,Coleataenia longifolia,cover,10,0,10,NA
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5456,2019,fall,AXO_sp,Axonopus spp,cover,15,0,15,NA
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5456,2019,fall,CYPRET,Cyperus retrorsus,cover,2,0,2,NA
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5456,2019,fall,PANLON,Coleataenia longifolia,cover,30,5,35,NA
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5456,2019,fall,SACSTR,Sacciolepis striata,cover,15,0,15,NA
ABS-UF,West_Marsh_Block_4_Sector_2,SN,BAU,5300,2019,fall,AXO_sp,Axonopus spp,cover,40,0,40,AXOFUR
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5457,2019,fall,AXO_sp,Axonopus spp,cover,8,0,8,NA
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5457,2019,fall,PANLON,Coleataenia longifolia,cover,17,0,17,NA
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5457,2019,fall,PASNOT,Paspalum notatum,cover,25,0,25,NA
ABS-UF,West_Marsh_Block_4_Sector_3,SN,BAU,5304,2019,fall,AXO_sp,Axonopus spp,cover,75,0,75,AXOFUR
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5458,2019,fall,DIC_sp,Dichanthelium spp,cover,2,0,2,NA
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5458,2019,fall,PANLON,Coleataenia longifolia,cover,50,10,60,NA
ABS-UF,West_Marsh_Block_4_Sector_3,SN,BAU,5307,2019,fall,AXO_sp,Axonopus spp,cover,55,0,55,AXOFUR
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5459,2019,fall,AXO_sp,Axonopus spp,cover,3,0,3,NA
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5459,2019,fall,PANLON,Coleataenia longifolia,cover,40,10,50,NA
ABS-UF,West_Marsh_Block_4_Sector_3,SN,BAU,5314,2019,fall,AXO_sp,Axonopus spp,cover,15,0,15,AXOFUR
ABS-UF,West_Marsh_Block_3_Sector_2,SN,ASP,5340,2019,fall,AXO_sp,Axonopus spp,cover,16,0,16,AXOFUR
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5460,2019,fall,PANLON,Coleataenia longifolia,cover,25,0,25,NA
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5461,2019,fall,AXO_sp,Axonopus spp,cover,12,0,12,AXOFUR
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5461,2019,fall,CARABL,Carex albolutescens,cover,1,0,1,NA
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5461,2019,fall,CYPRET,Cyperus retrorsus,cover,2,0,2,NA
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5461,2019,fall,PANLON,Coleataenia longifolia,cover,2,0,2,NA
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5451,2019,fall,AXO_sp,Axonopus spp,cover,15,5,20,AXOFUR
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5462,2019,fall,PANLON,Coleataenia longifolia,cover,40,5,45,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5476,2019,fall,AXO_sp,Axonopus spp,cover,8,0,8,AXOFUR
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5463,2019,fall,AXO_sp,Axonopus spp,cover,10,0,10,NA
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5463,2019,fall,PANLON,Coleataenia longifolia,cover,10,10,20,NA
ABS-UF,East_Marsh_Block_2_Sector_2,SN,BAU,5546,2019,fall,AXO_sp,Axonopus spp,cover,2,0,2,axofur
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5464,2019,fall,AXO_sp,Axonopus spp,cover,3,0,3,NA
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5464,2019,fall,PANLON,Coleataenia longifolia,cover,3,0,3,NA
ABS-UF,East_Marsh_Block_2_Sector_3,SN,BAU,5560,2019,fall,AXO_sp,Axonopus spp,cover,1,0,1,AXOFUR
ABS-UF,East_Marsh_Block_1_Sector_1,SN,ASP,5624,2019,fall,AXO_sp,Axonopus spp,cover,35,0,35,axofur
ABS-UF,East_Marsh_Block_1_Sector_1,SN,ASP,5626,2019,fall,AXO_sp,Axonopus spp,cover,94,0,94,axofur
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5465,2019,fall,AXO_sp,Axonopus spp,cover,4,0,4,NA
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5451,2019,fall,PANLON,Coleataenia longifolia,cover,50,10,60,NA
ABS-UF,Winter_6_Block_Sector_2,SN,BAU,5465,2019,fall,PANLON,Coleataenia longifolia,cover,6,10,16,NA
ABS-UF,East_Marsh_Block_1_Sector_1,SN,ASP,5630,2019,fall,AXO_sp,Axonopus spp,cover,10,0,10,axofur
ABS-UF,West_Marsh_Block_1_Sector_2,SN,ASP,5018,2019,fall,CHANIC,Chamaecrista nictitans ssp. nictitans var. nictitans,cover,6,0,6,CHANIC
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5466,2019,fall,AXO_sp,Axonopus spp,cover,3,0,3,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5466,2019,fall,PANLON,Coleataenia longifolia,cover,65,10,75,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,5238,2019,fall,CIRNUT,Cirsium nuttallii,cover,1,0,1,Cirsp or cirhor
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5467,2019,fall,AXO_sp,Axonopus spp,cover,5,0,5,NA
ABS-UF,Winter_6_Block_Sector_3,SN,BAU,5467,2019,fall,CYPRET,Cyperus retrorsus,cover,2,0,2,NA
